Longitude,Latitude,Encounter Type,geometry,Lat,Lon,cluster_label_dbscan,cluster
-118.11948299999996,51.070302000000005,neutral_passive,POINT (281548.18202435045 5660007.020025976),5660007.020025976,281548.18202435045,0,0
-118.129714,51.071013,aggressive,POINT (280835.233692343 5660116.448965647),5660116.448965647,280835.233692343,0,0
-118.111529,51.076836999999976,neutral_passive,POINT (282135.7822799174 5660709.650304817),5660709.650304817,282135.7822799174,0,0
-118.124032,51.077473,neutral_passive,POINT (281263.52574248996 5660817.416944192),5660817.416944192,281263.52574248996,0,0
-118.126246,51.080398,neutral_passive,POINT (281122.3518175223 5661149.043824745),5661149.043824745,281122.3518175223,0,0
-118.113285,51.088653,curious_risk,POINT (282068.42317061883 5662027.919161818),5662027.919161818,282068.42317061883,0,0
-118.114076,51.08877,curious_risk,POINT (282013.6146603659 5662043.264174349),5662043.264174349,282013.6146603659,0,0
-118.11002899999995,51.073462,aggressive,POINT (282224.93468503805 5660330.159283299),5660330.159283299,282224.93468503805,0,0
-118.108036,51.09387,aggressive,POINT (282460.2756553985 5662592.132078244),5662592.132078244,282460.2756553985,0,0
-118.097385,51.07443399999999,aggressive,POINT (283114.6769696291 5660400.834111535),5660400.834111535,283114.6769696291,0,0
-118.098548,51.07933699999997,aggressive,POINT (283056.20437944785 5660949.115864197),5660949.115864197,283056.20437944785,0,0
-118.09847999999998,51.081593,neutral_passive,POINT (283071.5229436552 5661199.617047724),5661199.617047724,283071.5229436552,0,0
-118.104182,51.054106,curious_risk,POINT (282543.5421872606 5658161.912980686),5658161.912980686,282543.5421872606,0,0
-118.103494,51.069895,aggressive,POINT (282665.72466750233 5659914.453308311),5659914.453308311,282665.72466750233,0,0
-118.10017799999996,51.087114,neutral_passive,POINT (282978.52328096575 5661818.154336245),5661818.154336245,282978.52328096575,0,0
-118.095448,51.07292,neutral_passive,POINT (283243.2037552029 5660226.881606022),5660226.881606022,283243.2037552029,0,0
-118.073158,51.070486,neutral_passive,POINT (284792.43405938917 5659890.983472867),5659890.983472867,284792.43405938917,-1,-1
-117.94825399999998,51.055468,neutral_passive,POINT (293470.71445379505 5657864.232099877),5657864.232099877,293470.71445379505,1,1
-117.936732,51.06283899999999,neutral_passive,POINT (294310.382890957 5658651.108491914),5658651.108491914,294310.382890957,1,1
